"69",0
"shylock",0
"shytfeisterfuck",0
"sissy",0
"sixty-nine",0
"sk@nks",0
"sk@nky",0
"sk@nkz",0
"skank",0
"skanks",0
"skanky",0
"skankz",0
"sl@nteye",0
"slag",0
"slantard",0
"slanteye",0
"slanteye b1tch",0
"slanteyes",0
"slanteyeshit",0
"slantfreak",0
"slanty",0
"slit",0
"slut",0
"slut hole",0
"sluts",0
"slutty",0
"snatch",0
"snatch licker",0
"soab",0
"son o bitch",0
"son of a bitch",0
"son-of-a-bitch",0
"sonna bitch",0
"sonofabitch",0
"sonofbitches",0
"sons of b1tches",0
"sons of bitches",0
"sons-of-bitches",0
"sonz of bitchez",0
"soppy bollucks",0
"spanking",0
"sperm",0
"sphincter",0
"spic",0
"spicfuck",0
"spick",0
"spics",0
"spicshit",0
"spig",0
"spik",0
"spix",0
"spook",0
"spooks",0
"spunk",0
"stfu",0
"stump chewer",0
"stupid fucker",0
"stupid hoe",0
"stupidasses",0
"suck",0
"suck my cock",0
"suck my d",0
"suck my dick",0
"suck off",0
"sum of a bitch",0
"sumbitch",0
"swine",0
"swine fucker",0
"tacohead",0
"tadger",0
"taking the piss",0
"tallywacker",0
"tar-baby",0
"tard",0
"tard asses",0
"tart",0
"throat yogurt",0
"throater",0
"tickle the pickle",0
"timber nigger",0
"tits",0
"tongue fucker",0
"tongue fucking",0
"tosser",0
"tossing salad",0
"towelhead",0
"towelheads",0
"towelshithead",0
"tramp",0
"Tranny",0
"transvestite",0
"trashb1tch",0
"trashbitch",0
"trashbitches",0
"trashbitchez",0
"trashbtch",0
"trasherbitch",0
"trasherbitchs",0
"trashybitches",0
"trouser snake",0
"trousersnake",0
"turdcutter",0
"turdhead",0
"tw@t",0
"twa+",0
"twat",0
"twat waffle",0
"twatface",0
"twats",0
"twatt",0
"twattish",0
"twatzilla",0
"twink",0
"upskirts",0
"useless fucker",0
"vag",0
"vajayjay",0
"vulva",0
"w@nker",0
"w@nkers",0
"w4nk3r",0
"w4nker",0
"wang",0
"wang wrangler",0
"wank",0
"wank off",0
"wank3r",0
"wank3rs",0
"wankbastard",0
"wanked",0
"wanker",0
"wankers",0
"wankies",0
"wanking",0
"wanks",0
"we1back",0
"weenie",0
"weiner",0
"wet back",0
"wetback",0
"wetbacks",0
"wh0r3",0
"wh0re",0
"whack off",0
"what the fuck",0
"whoar",0
"whoars",0
"whor3",0
"whore",0
"whores",0
"wigger",0
"willy-whacker",0
"window licker",0
"wise ass",0
"wnker",0
"wop",0
"wophead",0
"zip in the wire",0
"zipperhead",0
"accept",1
"achieve",1
"acquire",1
"act",1
"add",1
"adjust",1
"admire",1
"admit",1
"adopt",1
"advise",1
"afford",1
"agree",1
"alert",1
"allow",1
"amuse",1
"analyze",1
"announce",1
"annoy",1
"answer",1
"apologize",1
"appear",1
"apply",1
"appoint",1
"appreciate",1
"approach",1
"approve",1
"argue",1
"arrange",1
"arrest",1
"arrive",1
"ask",1
"assemble",1
"assess",1
"assign",1
"assist",1
"assume",1
"assure",1
"attach",1
"attack",1
"attempt",1
"attend",1
"attract",1
"authorize",1
"avoid",1
"await",1
"bake",1
"balance",1
"ban",1
"bang",1
"bare",1
"bat",1
"battle",1
"beam",1
"bear",1
"beat",1
"become",1
"beg",1
"begin",1
"behave",1
"belong",1
"bend",1
"bet",1
"bind",1
"bite",1
"blame",1
"bless",1
"blind",1
"blink",1
"block",1
"blow",1
"blush",1
"boil",1
"boost",1
"borrow",1
"bounce",1
"bow",1
"box",1
"brake",1
"branch",1
"break",1
"breathe",1
"breed",1
"bring",1
"broadcast",1
"brush",1
"build",1
"burn",1
"burst",1
"bury",1
"calculate",1
"call",1
"cancel",1
"capture",1
"care",1
"carry",1
"carve",1
"cast",1
"catch",1
"cause",1
"challenge",1
"change",1
"charge",1
"chase",1
"chat",1
"check",1
"cheer",1
"chew",1
"choose",1
"chop",1
"claim",1
"clap",1
"clean",1
"clear",1
"climb",1
"cling",1
"close",1
"collect",1
"color",1
"comb",1
"combine",1
"come",1
"command",1
"comment",1
"compare",1
"compete",1
"complain",1
"complete",1
"compose",1
"concern",1
"conclude",1
"conduct",1
"confess",1
"confirm",1
"connect",1
"consider",1
"consist",1
"consult",1
"contain",1
"continue",1
"control",1
"convert",1
"convince",1
"cook",1
"cope",1
"copy",1
"correct",1
"cost",1
"count",1
"cover",1
"crack",1
"crash",1
"crawl",1
"create",1
"creep",1
"criticize",1
"cross",1
"crush",1
"cry",1
"cure",1
"curl",1
"curse",1
"curve",1
"cut",1
"dance",1
"dare",1
"deal",1
"debate",1
"decay",1
"deceive",1
"decide",1
"decorate",1
"decrease",1
"define",1
"delay",1
"deliver",1
"demand",1
"deny",1
"depend",1
"describe",1
"desert",1
"deserve",1
"design",1
"destroy",1
"detect",1
"determine",1
"develop",1
"differ",1
"dig",1
"direct",1
"disappear",1
"discover",1
"discuss",1
"dismiss",1
"display",1
"divide",1
"do",1
"doubt",1
"drag",1
"drain",1
"draw",1
"dream",1
"dress",1
"drink",1
"drive",1
"drop",1
"dry",1
"earn",1
"eat",1
"edit",1
"educate",1
"embarrass",1
"employ",1
"enable",1
"encourage",1
"end",1
"enjoy",1
"enter",1
"entertain",1
"escape",1
"establish",1
"estimate",1
"evaluate",1
"examine",1
"exceed",1
"exchange",1
"excite",1
"exclude",1
"excuse",1
"exercise",1
"exist",1
"expand",1
"expect",1
"explain",1
"explore",1
"express",1
"extend",1
"face",1
"fail",1
"fall",1
"fancy",1
"fasten",1
"fax",1
"fear",1
"feed",1
"feel",1
"fight",1
"fill",1
"film",1
"find",1
"finish",1
"fire",1
"fit",1
"fix",1
"flash",1
"float",1
"flood",1
"flow",1
"fly",1
"fold",1
"follow",1
"force",1
"form",1
"found",1
"frame",1
"free",1
"freeze",1
"fry",1
"gain",1
"gather",1
"generate",1
"get",1
"give",1
"glance",1
"glue",1
"go",1
"govern",1
"grab",1
"graduate",1
"grant",1
"greet",1
"grind",1
"grip",1
"grow",1
"guarantee",1
"guard",1
"guess",1
"guide",1
"handle",1
"hang",1
"happen",1
"harm",1
"hate",1
"have",1
"heal",1
"hear",1
"heat",1
"help",1
"hide",1
"hit",1
"hold",1
"hop",1
"hope",1
"hug",1
"hunt",1
"hurry",1
"hurt",1
"identify",1
"ignore",1
"imagine",1
"impress",1
"improve",1
"include",1
"increase",1
"indicate",1
"influence",1
"inform",1
"initiate",1
"injure",1
"instruct",1
"intend",1
"interest",1
"interfere",1
"interrupt",1
"introduce",1
"invent",1
"investigate",1
"invite",1
"involve",1
"iron",1
"irritate",1
"isolate",1
"issue",1
"jail",1
"join",1
"joke",1
"judge",1
"jump",1
"justify",1
"keep",1
"kick",1
"kill",1
"kiss",1
"kneel",1
"knit",1
"knock",1
"know",1
"label",1
"land",1
"last",1
"laugh",1
"launch",1
"lay",1
"lead",1
"lean",1
"leap",1
"learn",1
"leave",1
"lend",1
"let",1
"level",1
"lie",1
"lift",1
"light",1
"like",1
"link",1
"listen",1
"live",1
"load",1
"locate",1
"lock",1
"long",1
"look",1
"lose",1
"love",1
"maintain",1
"make",1
"manage",1
"mark",1
"market",1
"marry",1
"match",1
"matter",1
"mean",1
"measure",1
"meet",1
"melt",1
"mention",1
"merge",1
"miss",1
"mix",1
"moan",1
"model",1
"modify",1
"monitor",1
"move",1
"mow",1
"multiply",1
"murder",1
"nail",1
"name",1
"need",1
"neglect",1
"negotiate",1
"note",1
"notice",1
"notify",1
"number",1
"obey",1
"object",1
"observe",1
"obtain",1
"occupy",1
"occur",1
"offer",1
"open",1
"operate",1
"order",1
"organize",1
"orient",1
"overcome",1
"owe",1
"own",1
"pack",1
"paint",1
"park",1
"part",1
"participate",1
"pass",1
"paste",1
"pause",1
"pay",1
"perform",1
"permit",1
"persuade",1
"phone",1
"pick",1
"place",1
"plan",1
"plant",1
"play",1
"plead",1
"please",1
"plug",1
"point",1
"poke",1
"polish",1
"pop",1
"possess",1
"post",1
"pour",1
"practice",1
"pray",1
"preach",1
"prefer",1
"prepare",1
"present",1
"preserve",1
"press",1
"pretend",1
"prevent",1
"print",1
"proceed",1
"produce",1
"program",1
"progress",1
"project",1
"promise",1
"promote",1
"protect",1
"prove",1
"provide",1
"publish",1
"pull",1
"pump",1
"punch",1
"purchase",1
"push",1
"put",1
"qualify",1
"question",1
"quote",1
"race",1
"rain",1
"raise",1
"reach",1
"react",1
"read",1
"realize",1
"receive",1
"recognize",1
"recommend",1
"record",1
"recover",1
"reduce",1
"refer",1
"reflect",1
"refuse",1
"regard",1
"register",1
"regret",1
"reject",1
"relate",1
"relax",1
"release",1
"rely",1
"remain",1
"remember",1
"remind",1
"remove",1
"repair",1
"repeat",1
"replace",1
"reply",1
"report",1
"represent",1
"reproduce",1
"request",1
"require",1
"rescue",1
"research",1
"resemble",1
"resist",1
"resolve",1
"respect",1
"respond",1
"rest",1
"restrict",1
"result",1
"retain",1
"retire",1
"return",1
"reveal",1
"review",1
"revise",1
"reward",1
"ride",1
"ring",1
"rise",1
"risk",1
"rob",1
"rock",1
"roll",1
"rot",1
"rub",1
"ruin",1
"rule",1
"run",1
"rush",1
"sack",1
"sail",1
"satisfy",1
"save",1
"say",1
"scale",1
"schedule",1
"scold",1
"score",1
"scratch",1
"scream",1
"screw",1
"search",1
"secure",1
"see",1
"seek",1
"seem",1
"sell",1
"send",1
"sense",1
"separate",1
"serve",1
"settle",1
"sew",1
"shade",1
"shake",1
"shape",1
"share",1
"shave",1
"shed",1
"shine",1
"shock",1
"shoot",1
"shop",1
"show",1
"shrink",1
"shut",1
"sigh",1
"sign",1
"signal",1
"sing",1
"sink",1
"sit",1
"skate",1
"ski",1
"skip",1
"sleep",1
"slice",1
"slide",1
"slip",1
"slow",1
"smell",1
"smile",1
"smoke",1
"snap",1
"solve",1
"sort",1
"sound",1
"sow",1
"speak",1
"specify",1
"speed",1
"spell",1
"spend",1
"spill",1
"spin",1
"split",1
"spoil",1
"spread",1
"spring",1
"squeeze",1
"stabilize",1
"stack",1
"stage",1
"stain",1
"stand",1
"stare",1
"start",1
"state",1
"stay",1
"steal",1
"steer",1
"step",1
"stick",1
"stimulate",1
"stink",1
"stir",1
"stop",1
"store",1
"strain",1
"strap",1
"strengthen",1
"stretch",1
"strike",1
"string",1
"strip",1
"stroke",1
"structure",1
"struggle",1
"study",1
"stuff",1
"submit",1
"subscribe",1
"succeed",1
"suck",1
"suffer",1
"suggest",1
"suit",1
"supply",1
"support",1
"suppose",1
"surprise",1
"surround",1
"survive",1
"suspect",1
"sustain",1
"swallow",1
"swear",1
"sweep",1
"swell",1
"swim",1
"swing",1
"switch",1
"take",1
"talk",1
"taste",1
"teach",1
"tear",1
"tell",1
"tend",1
"terminate",1
"test",1
"thank",1
"think",1
"threaten",1
"throw",1
"tie",1
"tighten",1
"time",1
"tip",1
"tire",1
"touch",1
"tour",1
"trace",1
"track",1
"trade",1
"train",1
"transfer",1
"transform",1
"translate",1
"transport",1
"trap",1
"travel",1
"treat",1
"tremble",1
"trick",1
"trip",1
"trust",1
"try",1
"turn",1
"twist",1
"type",1
"understand",1
"undertake",1
"undo",1
"unfold",1
"unhook",1
"unite",1
"unlock",1
"unpack",1
"update",1
"upgrade",1
"uphold",1
"upset",1
"urge",1
"use",1
"utilize",1
"value",1
"vanish",1
"vary",1
"visit",1
"vote",1
"wait",1
"wake",1
"walk",1
"wander",1
"want",1
"warn",1
"wash",1
"waste",1
"watch",1
"wave",1
"wear",1
"weave",1
"wed",1
"weigh",1
"welcome",1
"whip",1
"whistle",1
"win",1
"wind",1
"wish",1
"withdraw",1
"withhold",1
"withstand",1
"wonder",1
"work",1
"worry",1
"wrap",1
"wreck",1
"wrestle",1
"write",1
"yell",1
"yield",1
"zip",1
"zoom",1
"absorb",1
"analyze",1
"arrange",1
"attract",1
"avoid",1
"balance",1
"begin",1
"behave",1
"believe",1
"calculate",1
"capture",1
"challenge",1
"choose",1
"classify",1
"compare",1
"compete",1
"concentrate",1
"conclude",1
"conduct",1
"confess",1
"connect",1
"construct",1
"contrast",1
"convince",1
"create",1
"criticize",1
"define",1
"demonstrate",1
"describe",1
"design",1
"determine",1
"develop",1
"discover",1
"discuss",1
"display",1
"establish",1
"evaluate",1
"examine",1
"execute",1
"explore",1
"express",1
"focus",1
"formulate",1
"gather",1
"generate",1
"identify",1
"illustrate",1
"implement",1
"improve",1
"include",1
"influence",1
"initiate",1
"inquire",1
"inspect",1
"inspire",1
"integrate",1
"interpret",1
"investigate",1
"involve",1
"judge",1
"justify",1
"launch",1
"maintain",1
"manage",1
"measure",1
"monitor",1
"negotiate",1
"observe",1
"operate",1
"organize",1
"perform",1
"plan",1
"predict",1
"prepare",1
"process",1
"promote",1
"propose",1
"prove",1
"recognize",1
"recommend",1
"reduce",1
"refer",1
"reflect",1
"regulate",1
"relate",1
"replace",1
"report",1
"represent",1
"research",1
"resolve",1
"respond",1
"review",1
"revise",1
"schedule",1
"select",1
"separate",1
"solve",1
"specify",1
"structure",1
"summarize",1
"supervise",1
"support",1
"survey",1
"test",1
"transform",1
"transmit",1
"update",1
"upgrade",1
"use",1
"verify",1
"administer",1
"advise",1
"allocate",1
"analyze",1
"appraise",1
"approve",1
"arrange",1
"assemble",1
"assign",1
"authorize",1
"budget",1
"calculate",1
"collaborate",1
"communicate",1
"compile",1
"conduct",1
"consolidate",1
"coordinate",1
"create",1
"delegate",1
"develop",1
"direct",1
"document",1
"draft",1
"estimate",1
"evaluate",1
"execute",1
"implement",1
"improve",1
"inform",1
"initiate",1
"inspect",1
"instruct",1
"manage",1
"monitor",1
"motivate",1
"organize",1
"oversee",1
"plan",1
"prioritize",1
"recommend",1
"regulate",1
"report",1
"resolve",1
"review",1
"schedule",1
"streamline",1
"supervise",1
"support",1
"train",1
"troubleshoot",1
"verify",1
"act",1
"advocate",1
"arrange",1
"assemble",1
"campaign",1
"challenge",1
"collaborate",1
"collect",1
"communicate",1
"compare",1
"complete",1
"compose",1
"construct",1
"consult",1
"contact",1
"contribute",1
"coordinate",1
"create",1
"debate",1
"demonstrate",1
"design",1
"develop",1
"draft",1
"edit",1
"encourage",1
"engage",1
"enhance",1
"enlist",1
"ensure",1
"establish",1
"estimate",1
"evaluate",1
"examine",1
"exchange",1
"execute",1
"facilitate",1
"formulate",1
"generate",1
"guide",1
"implement",1
"initiate",1
"innovate",1
"inspire",1
"interact",1
"introduce",1
"interview",1
"investigate",1
"judge",1
"lecture",1
"listen",1
"maintain",1
"manage",1
"mediate",1
"motivate",1
"negotiate",1
"observe",1
"organize",1
"outline",1
"participate",1
"perform",1
"persuade",1
"plan",1
"present",1
"promote",1
"propose",1
"provide",1
"question",1
"recommend",1
"recruit",1
"resolve",1
"respond",1
"serve",1
"simplify",1
"solve",1
"speak",1
"strategize",1
"summarize",1
"supervise",1
"support",1
"teach",1
"train",1
"translate",1
"unite",1
"validate",1
"value",1
"verify",1
"volunteer",1
"advise",1
"advocate",1
"analyze",1
"arbitrate",1
"arrange",1
"assess",1
"assign",1
"balance",1
"budget",1
"calculate",1
"clarify",1
"collaborate",1
"compare",1
"compile",1
"comply",1
"compose",1
"compute",1
"conduct",1
"conserve",1
"consolidate",1
"consult",1
"control",1
"coordinate",1
"create",1
"customize",1
"delegate",1
"demonstrate",1
"design",1
"develop",1
"determine",1
"direct",1
"document",1
"edit",1
"educate",1
"eliminate",1
"enhance",1
"estimate",1
"evaluate",1
"execute",1
"facilitate",1
"forecast",1
"guide",1
"identify",1
"implement",1
"improve",1
"increase",1
"initiate",1
"innovate",1
"inspect",1
"interpret",1
"interview",1
"investigate",1
"launch",1
"lead",1
"maintain",1
"manage",1
"measure",1
"mediate",1
"monitor",1
"motivate",1
"negotiate",1
"observe",1
"operate",1
"organize",1
"oversee",1
"participate",1
"perform",1
"plan",1
"prepare",1
"present",1
"prioritize",1
"process",1
"produce",1
"project",1
"promote",1
"propose",1
"prove",1
"provide",1
"purchase",1
"recommend",1
"reduce",1
"regulate",1
"reinforce",1
"relate",1
"report",1
"research",1
"resolve",1
"respond",1
"restore",1
"streamline",1
"structure",1
"suggest",1
"summarize",1
"supervise",1
"supply",1
"support",1
"survey",1
"teach",1
"test",1
"track",1
"train",1
"translate",1
"update",1
"upgrade",1
"validate",1
"verify",1
"volunteer",1
"achieve",1
"address",1
"administer",1
"advocate",1
"analyze",1
"arbitrate",1
"arrange",1
"assess",1
"assign",1
"audit",1
"balance",1
"budget",1
"calculate",1
"clarify",1
"collaborate",1
"collect",1
"compile",1
"compute",1
"conduct",1
"conserve",1
"consolidate",1
"construct",1
"consult",1
"control",1
"coordinate",1
"create",1
"critique",1
"customize",1
"debug",1
"delegate",1
"design",1
"develop",1
"determine",1
"diagnose",1
"direct",1
"distribute",1
"draft",1
"edit",1
"educate",1
"eliminate",1
"encourage",1
"enforce",1
"ensure",1
"establish",1
"estimate",1
"evaluate",1
"examine",1
"execute",1
"exercise",1
"expedite",1
"explain",1
"facilitate",1
"finalize",1
"forecast",1
"form",1
"formulate",1
"guide",1
"identify",1
"implement",1
"improve",1
"increase",1
"initiate",1
"innovate",1
"inspect",1
"install",1
"institute",1
"instruct",1
"integrate",1
"interpret",1
"interview",1
"introduce",1
"invent",1
"investigate",1
"launch",1
"lead",1
"lecture",1
"maintain",1
"manage",1
"measure",1
"mediate",1
"mentor",1
"monitor",1
"motivate",1
"negotiate",1
"observe",1
"operate",1
"organize",1
"originate",1
"oversee",1
"participate",1
"perform",1
"plan",1
"prepare",1
"present",1
"prioritize",1
"process",1
"produce",1
"program",1
"project",1
"promote",1
"propose",1
"protect",1
"prove",1
"provide",1
"publish",1
"purchase",1
"recommend",1
"recruit",1
"redesign",1
"reduce",1
"regulate",1
"reinforce",1
"relate",1
"report",1
"research",1
"resolve",1
"respond",1
"restore",1
"restructure",1
"streamline",1
"structure",1
"suggest",1
"summarize",1
"supervise",1
"support",1
"survey",1
"synthesize",1
"teach",1
"test",1
"train",1
"troubleshoot",1
"update",1
"upgrade",1
"validate",1
"verify",1
"write",1
"accelerate",1
"achieve",1
"analyze",1
"anticipate",1
"apply",1
"arrange",1
"assess",1
"assign",1
"assist",1
"attain",1
"augment",1
"authorize",1
"build",1
"calculate",1
"change",1
"clarify",1
"coach",1
"collaborate",1
"compile",1
"comply",1
"compose",1
"compute",1
"consolidate",1
"construct",1
"contract",1
"convert",1
"coordinate",1
"correct",1
"create",1
"cultivate",1
"customize",1
"debug",1
"decide",1
"decrease",1
"delegate",1
"design",1
"develop",1
"determine",1
"diagnose",1
"direct",1
"distribute",1
"draft",1
"edit",1
"educate",1
"encourage",1
"engineer",1
"enhance",1
"establish",1
"evaluate",1
"execute",1
"explain",1
"explore",1
"facilitate",1
"formulate",1
"guide",1
"identify",1
"implement",1
"improve",1
"increase",1
"initiate",1
"innovate",1
"install",1
"institute",1
"instruct",1
"integrate",1
"invent",1
"investigate",1
"launch",1
"lead",1
"maintain",1
"manage",1
"manufacture",1
"measure",1
"mentor",1
"modify",1
"motivate",1
"negotiate",1
"operate",1
"optimize",1
"organize",1
"perform",1
"plan",1
"prepare",1
"process",1
"program",1
"project",1
"promote",1
"propose",1
"protect",1
"prove",1
"provide",1
"publish",1
"qualify",1
"recommend",1
"recruit",1
"redesign",1
"reduce",1
"reinforce",1
"relate",1
"report",1
"research",1
"resolve",1
"respond",1
"restore",1
"restructure",1
"streamline",1
"structure",1
"succeed",1
"suggest",1
"supervise",1
"support",1
"synthesize",1
"teach",1
"test",1
"train",1
"transform",1
"troubleshoot",1
"update",1
"upgrade",1
"validate",1
"verify",1
"accomplish",1
"achieve",1
"analyze",1
"anticipate",1
"apply",1
"arrange",1
"articulate",1
"assess",1
"assign",1
"assist",1
"attain",1
"augment",1
"authorize",1
"build",1
"calculate",1
"change",1
"clarify",1
"coach",1
"collaborate",1
"compile",1
"comply",1
"compose",1
"compute",1
"consolidate",1
"construct",1
"contract",1
"convert",1
"coordinate",1
"correct",1
"create",1
"cultivate",1
"customize",1
"debug",1
"decide",1
"decrease",1
"delegate",1
"design",1
"develop",1
"diagnose",1
"direct",1
"distribute",1
"draft",1
"edit",1
"educate",1
"encourage",1
"engineer",1
"enhance",1
"establish",1
"evaluate",1
"execute",1
"explain",1
"explore",1
"facilitate",1
"formulate",1
"guide",1
"identify",1
"implement",1
"improve",1
"increase",1
"initiate",1
"innovate",1
"install",1
"institute",1
"instruct",1
"integrate",1
"invent",1
"investigate",1
"launch",1
"lead",1
"maintain",1
"manage",1
"manufacture",1
"measure",1
"mentor",1
"modify",1
"motivate",1
"negotiate",1
"operate",1
"optimize",1
"organize",1
"oversee",1
"perform",1
"plan",1
"prepare",1
"process",1
"program",1
"project",1
"promote",1
"propose",1
"protect",1
"prove",1
"provide",1
"publish",1
"qualify",1
"recommend",1
"recruit",1
"redesign",1
"reduce",1
"reinforce",1
"relate",1
"report",1
"research",1
"resolve",1
"respond",1
"restore",1
"restructure",1
"streamline",1
"structure",1
"succeed",1
"suggest",1
"supervise",1
"support",1
"synthesize",1
"teach",1
"test",1
"train",1
"transform",1
"troubleshoot",1
"update",1
"upgrade",1
"validate",1
"verify",1
